Unnamed: 0,NOME,FAZ,TAL,tipocorte,variedad,madurada,producto,dosismad,semsmad,edad,cortes,me,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea
3233,SALAMANCA,82502,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.7,8.1,12.3,3,8.2,13.8,12.6,7,201807,150,209,2,4.1
3234,SALAMANCA,82502,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.3,11.9,4,8.2,2.4,12.3,7,201907,168,232,2,3.1
3235,SALAMANCA,82502,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.4,11.5,5,10.1,2.5,11.6,6,202006,157,97,2,7.3
3236,SAN ALFONSO,80179,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,9.0,6.1,13.3,1,7.9,2.0,14.6,12,201512,104,123,2,2.7
3237,SAN ALFONSO,80179,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.7,4.1,12.0,2,7.0,3.1,11.7,12,201612,130,190,2,11.0
3238,SAN ALFONSO,80179,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,7.3,14.6,2,10.2,3.5,12.0,12,201712,105,339,2,3.6
3239,SAN ALFONSO,80179,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,15.6,13.8,3,9.2,3.3,11.2,6,201906,97,372,2,4.4
3242,SAN ANTONIO CABAL,80300,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.0,12.6,3,8.5,2.5,11.8,6,201806,146,366,3,3.8
3243,SAN ANTONIO CABAL,80300,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.0,13.2,4,8.4,2.4,11.6,8,201908,163,0,3,3.2
3244,SAN ANTONIO CABAL,80300,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,12.9,13.6,5,10.2,2.6,12.5,9,202009,158,169,3,2.2
3246,SAN ANTONIO CABAL,80300,003C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.9,13.7,5,9.1,2.7,12.2,1,202101,153,173,3,3.2
3247,SAN ANTONIO CABAL,80300,003E,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.9,13.7,6,10.8,3.2,12.4,1,202101,137,173,3,3.2
3248,SAN ANTONIO CABAL,80300,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.3,13.3,4,9.6,4.3,11.7,3,202003,112,119,3,3.2
3249,SAN ANTONIO CABAL,80300,005A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,13.2,4,8.7,2.9,13.3,3,202003,127,119,3,3.2
3250,SAN ANTONIO CABAL,80300,005B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,13.0,4,8.7,2.6,11.7,8,201908,138,0,3,3.2
3251,SAN ANTONIO CABAL,80300,005B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,12.7,13.5,5,9.1,2.1,12.6,9,202009,155,17,3,1.8
3252,SAN ANTONIO CABAL,80300,005C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,13.0,4,7.7,2.8,11.4,8,201908,138,0,3,3.2
3253,SAN ANTONIO CABAL,80300,005C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,12.6,13.5,5,8.9,2.7,12.3,9,202009,149,17,3,2.0
3254,SAN ANTONIO CABAL,80300,005D,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.0,13.2,6,8.6,2.8,11.9,3,202003,121,119,3,3.2
3257,SAN ANTONIO RESTREPO,80525,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.3,13.5,1,9.6,3.7,11.3,7,202007,104,320,3,3.2
3258,SAN ANTONIO RESTREPO,80525,007A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,11.3,11.8,1,8.3,21.5,12.5,9,201909,127,0,3,2.3
3259,SAN ANTONIO RESTREPO,80525,007A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.7,12.4,2,11.1,3.9,14.8,10,202010,98,45,3,2.2
3261,SAN ANTONIO RESTREPO,80525,007B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.0,12.4,2,10.0,4.2,12.4,8,202008,107,93,3,3.2
3263,SAN ANTONIO RESTREPO,80525,007D,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.3,13.5,2,10.4,4.6,11.2,7,202007,99,320,3,3.2
3268,SAN ANTONIO RESTREPO,80525,12,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.3,14.0,1,9.6,4.5,13.4,1,202001,127,0,3,2.3
3270,SAN CAMILO,80465,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,11.9,13.7,1,9.0,1.4,12.5,12,201812,156,89,3,6.3
3271,SAN CAMILO,80465,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,12.3,13.2,2,9.8,1.9,12.7,1,202001,129,0,3,6.1
3274,SAN CAMILO,80465,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,12.6,13.9,1,8.8,1.8,12.5,12,201812,159,89,3,6.3
3275,SAN CAMILO,80465,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,12.4,13.0,2,8.7,1.9,12.9,1,202001,131,0,3,6.3
3280,SAN CARLOS CLARA - MADRIGAL,80171,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.4,12.1,2,10.0,3.6,11.3,1,201701,180,252,2,1.1
3281,SAN CARLOS CLARA - MADRIGAL,80171,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.6,11.8,4,7.8,9.7,14.6,3,201903,135,13,2,3.3
3282,SAN CARLOS CLARA - MADRIGAL,80171,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,10.1,12.6,5,10.9,1.7,14.7,3,202003,114,128,2,3.8
3288,SAN CARLOS CLARA - MADRIGAL,80171,007A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,16.7,15.3,1,7.3,1.9,13.2,10,201710,172,251,2,5.0
3289,SAN CARLOS CLARA - MADRIGAL,80171,007A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.7,11.7,3,7.4,6.5,13.5,9,201909,150,33,2,3.8
3290,SAN CARLOS CLARA - MADRIGAL,80171,007A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.1,12.8,4,15.0,1.9,13.4,10,202010,144,140,2,3.2
3296,SAN CARLOS CLARA - MADRIGAL,80171,13,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.6,12.9,1,5.7,2.2,12.9,3,201903,142,18,2,3.8
3297,SAN CARLOS CLARA - MADRIGAL,80171,13,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,10.3,12.7,2,7.9,2.4,14.5,3,202003,136,132,2,3.8
3303,SAN CARLOS-ELSA LA CARTUJA,82509,18,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.0,13.4,2,12.9,1.9,13.6,3,201703,173,294,2,4.3
3304,SAN CARLOS-ELSA LA CARTUJA,82509,18,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,7.4,12.8,3,10.4,1.8,13.1,4,201804,153,186,2,4.9
3305,SAN CARLOS-ELSA LA CARTUJA,82509,18,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.3,11.5,4,12.4,2.0,12.8,3,201903,133,79,2,5.1
3306,SAN CARLOS-ELSA LA CARTUJA,82509,18,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.1,12.1,5,8.6,1.9,14.2,3,202003,105,110,2,3.0
3307,SAN CARLOS-ELSA LA CARTUJA,82509,018A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,8.4,13.0,1,7.0,2.7,13.9,10,201910,149,73,2,4.0
3308,SAN CARLOS-ELSA LA CARTUJA,82509,018A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.6,12.2,2,9.0,1.8,13.5,10,202010,130,135,2,3.9
3311,SAN CARLOS-ELSA LA CARTUJA,82509,20,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.4,14.9,1,6.9,2.1,12.5,10,201710,177,242,2,7.9
3312,SAN CARLOS-ELSA LA CARTUJA,82509,20,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,10.3,12.0,2,8.6,1.9,13.8,10,201810,153,117,2,3.1
3313,SAN CARLOS-ELSA LA CARTUJA,82509,20,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,8.0,11.6,3,9.6,2.4,13.2,10,201910,133,53,2,3.4
3314,SAN CARLOS-ELSA LA CARTUJA,82509,20,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,12.4,4,9.4,1.9,13.8,10,202010,131,111,2,3.9
3316,SAN CARLOS-ELSA LA CARTUJA,82509,21,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.1,14.1,1,7.3,5.2,12.7,10,201710,176,218,2,5.4
3317,SAN CARLOS-ELSA LA CARTUJA,82509,21,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,9.6,11.9,2,9.2,2.1,12.7,10,201810,152,62,2,3.1
3318,SAN CARLOS-ELSA LA CARTUJA,82509,21,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,7.9,11.8,3,8.2,2.5,14.4,9,201909,147,53,2,3.0
3319,SAN CARLOS-ELSA LA CARTUJA,82509,21,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.0,12.4,4,7.9,2.0,14.9,10,202010,131,111,2,6.0
3324,SAN CARLOS-ELSA LA CARTUJA,82509,22,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,8.3,12.8,1,8.4,2.3,13.6,10,201910,146,83,2,2.0
3325,SAN CARLOS-ELSA LA CARTUJA,82509,22,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.9,12.3,2,8.5,1.7,14.4,10,202010,124,111,2,3.8
3328,SAN CARLOS-OLGA LA BAMBA,82508,12,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.4,12.9,1,8.9,2.0,12.3,1,202001,140,71,2,4.5
3329,SAN CARLOS-OLGA LA BAMBA,82508,15,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.0,12.0,2,11.2,2.2,11.8,1,201701,168,214,2,1.9
3330,SAN CARLOS-OLGA LA BAMBA,82508,15,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.6,11.7,4,7.9,1.8,12.7,3,201903,152,18,2,4.2
3331,SAN CARLOS-OLGA LA BAMBA,82508,15,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.9,12.4,5,9.3,2.2,13.9,3,202003,118,126,2,4.6
3332,SAN CARLOS-OLGA LA BAMBA,82508,16,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.0,13.0,1,11.4,2.4,10.9,5,201905,164,270,2,2.9
3333,SAN CARLOS-OLGA LA BAMBA,82508,16,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.6,12.0,2,9.7,1.4,13.0,5,202005,121,102,2,4.1
3335,SAN CARLOS-OLGA LA BAMBA,82508,021A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.1,14.1,1,6.5,2.2,12.5,10,201710,126,200,2,3.1
3336,SAN CARLOS-OLGA LA BAMBA,82508,021A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,9.4,11.9,2,10.4,2.0,13.7,10,201810,119,62,2,3.1
3337,SAN CARLOS-OLGA LA BAMBA,82508,021A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,7.0,11.6,3,7.4,3.0,14.7,9,201909,90,35,2,5.8
3338,SAN CARLOS-OLGA LA BAMBA,82508,021A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.9,12.7,4,10.3,0.9,13.7,10,202010,85,114,2,3.7
3341,SAN FELIPE MESA,80154,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,14.4,14.5,2,8.0,2.6,12.1,8,201708,164,400,2,8.3
3342,SAN FELIPE MESA,80154,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.4,11.8,3,9.1,2.4,13.1,8,201808,154,86,2,7.4
3343,SAN FELIPE MESA,80154,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,13.0,13.0,4,8.0,2.3,14.1,9,201909,109,77,2,3.4
3344,SAN FELIPE MESA,80154,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.0,12.6,5,9.8,3.7,12.9,9,202009,127,90,2,6.1
3346,SAN FELIPE MESA,80154,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.7,12.7,1,9.4,2.2,13.3,10,202010,138,102,2,7.2
3350,SAN FELIPE MESA,80154,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.0,12.3,3,10.5,5.9,11.8,2,201702,133,162,2,3.0
3351,SAN FELIPE MESA,80154,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,9.4,13.8,4,10.9,3.2,12.3,4,201804,140,288,2,4.8
3352,SAN FELIPE MESA,80154,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.0,11.8,5,10.2,4.2,12.3,4,201904,114,249,2,3.4
3353,SAN FELIPE MESA,80154,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.0,13.5,1,8.6,2.1,12.4,11,202011,135,121,2,7.2
3354,SAN FELIPE MESA,80154,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,9.7,13.9,2,6.4,2.1,12.8,8,201708,169,325,2,8.3
3355,SAN FELIPE MESA,80154,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.6,11.8,3,9.3,2.3,12.9,8,201808,160,98,2,9.1
3356,SAN FELIPE MESA,80154,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.3,12.7,5,8.9,4.5,12.6,9,202009,117,96,2,8.2
3358,SAN FELIPE MESA,80154,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,16.4,14.5,1,9.9,3.0,10.8,2,201702,160,349,2,13.7
3359,SAN FELIPE MESA,80154,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,9.7,13.9,2,7.8,2.6,12.0,4,201804,138,293,2,7.0
3360,SAN FELIPE MESA,80154,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,6.9,11.7,3,15.0,2.6,13.0,4,201904,129,242,2,6.7
3361,SAN FELIPE MESA,80154,004B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.4,13.0,3,12.8,3.3,11.9,5,201905,120,356,2,6.9
3362,SAN FELIPE MESA,80154,004C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,12.9,12.9,4,9.2,2.9,14.3,9,201909,111,77,2,7.2
3363,SAN FELIPE MESA,80154,005B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.0,13.3,1,10.1,2.4,12.9,11,202011,123,121,2,7.2
3364,SAN FELIPE MESA,80154,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,8.6,12.3,3,10.3,2.7,11.8,12,201612,160,205,2,3.0
3365,SAN FELIPE MESA,80154,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.6,14.8,4,6.4,3.9,13.3,3,201803,124,452,2,7.3
3366,SAN FELIPE MESA,80154,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.4,12.8,1,8.6,5.3,12.8,9,202009,130,98,2,7.3
3367,SAN FELIPE MESA,80154,8,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,13.4,14.4,1,8.7,3.4,13.3,12,201912,121,323,2,2.8
3368,SAN FELIPE MESA,80154,9,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,22.0,15.2,3,6.0,20.4,9.8,8,201708,144,490,2,3.2
3369,SAN FELIPE MESA,80154,009A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.4,13.4,1,10.0,3.1,12.6,5,201905,129,371,2,4.8
3370,SAN FELIPE MESA,80154,009A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.4,12.5,2,8.6,2.3,13.4,5,202005,108,142,2,7.3
3371,SAN FELIPE MESA,80154,10,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.4,12.6,2,9.1,2.0,13.4,1,202101,93,90,2,6.0
3372,SAN FELIPE QUINTERO,82507,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.9,12.4,1,9.0,2.8,13.0,2,201902,151,28,2,8.0
3373,SAN FELIPE QUINTERO,82507,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.4,12.1,2,9.4,2.2,13.0,2,202002,135,21,2,8.0
3378,SAN FELIPE QUINTERO,82507,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.0,13.3,1,11.0,2.2,12.8,4,202004,170,106,2,4.7
3382,SAN FELIPE QUINTERO,82507,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.6,13.5,1,10.2,2.4,13.3,12,202012,160,150,2,6.3
3385,SAN FELIPE RESTREPO,80528,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.3,12.3,1,11.7,3.9,12.0,7,202007,129,234,3,3.2
3386,SAN FELIPE RESTREPO,80528,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.0,12.4,5,10.5,5.6,12.5,4,201904,121,0,3,3.2
3390,SAN FELIPE RESTREPO,80528,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,5.7,12.4,1,8.0,4.6,11.3,3,202003,161,0,3,1.8
3393,SAN FELIPE RESTREPO,80528,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,12.1,13.2,1,6.3,4.3,13.3,3,202003,162,0,3,1.8
3398,SAN FELIPE RESTREPO,80528,004A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.4,13.3,1,8.4,5.9,10.9,7,202007,186,238,3,3.2
3401,SAN FELIPE RESTREPO,80528,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.0,11.8,4,14.5,5.0,12.0,11,201911,108,0,3,1.8
3404,SAN FELIPE RESTREPO,80528,006C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.6,3.6,12.0,1,5.1,4.8,12.0,8,201908,120,0,3,3.2
3405,SAN FELIPE RESTREPO,80528,006C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.0,12.4,2,10.0,4.7,10.0,8,202008,121,182,3,3.2
3407,SAN FELIPE RESTREPO,80528,006D,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,12.7,13.7,1,7.8,6.5,13.2,3,202003,125,0,3,3.2
3408,SAN GERARDO,80284,001B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,10.3,13.1,1,9.9,2.5,13.1,11,201811,111,145,2,1.8
3409,SAN GERARDO,80284,001C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,17.3,14.7,1,8.1,1.6,14.3,12,201812,119,270,2,2.3
3410,SAN GERARDO ARANGO,80370,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.0,11.5,3,8.4,4.7,12.4,9,202009,136,0,3,13.6
3411,SAN GERARDO ARANGO,80370,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.1,11.0,4,7.7,2.5,12.8,9,201809,149,0,3,3.0
3412,SAN GERARDO ARANGO,80370,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.3,11.8,6,9.8,10.1,12.2,9,202009,161,0,3,9.9
3413,SAN GERARDO ARANGO,80370,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.0,10.9,4,7.1,2.6,12.8,9,201809,96,0,3,3.0
3414,SAN GERARDO ARANGO,80370,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.6,11.8,6,9.0,5.8,12.1,9,202009,149,0,3,11.6
3415,SAN GERARDO ARANGO,80370,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.6,11.7,3,9.5,3.2,12.2,9,202009,149,0,3,11.6
3416,SAN JOAQUIN,80135,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,8.6,12.0,2,8.5,8.2,13.1,8,201808,170,61,2,4.1
3417,SAN JOAQUIN,80135,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.6,12.2,4,5.8,13.8,12.3,8,202008,159,105,2,6.3
3418,SAN JOAQUIN,80135,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.6,12.7,4,10.0,2.4,12.4,8,202008,191,145,2,5.7
3419,SAN JOAQUIN,80135,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.4,11.8,6,9.3,2.2,12.5,5,202005,133,145,2,7.0
3420,SAN JOAQUIN,80135,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,12.9,14.0,1,7.3,4.6,13.0,6,201706,175,444,2,13.2
3421,SAN JOAQUIN,80135,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.8,7.7,12.5,2,6.1,2.7,13.6,6,201806,123,271,2,5.2
3422,SAN JOAQUIN,80135,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,3.9,11.9,2,11.3,2.0,12.0,4,201604,145,142,2,12.7
3423,SAN JOAQUIN,80135,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,10.3,12.4,3,8.3,2.3,13.1,4,201704,146,266,2,4.9
3424,SAN JOAQUIN,80135,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,7.7,12.3,4,9.4,2.2,12.3,5,201805,108,207,2,3.9
3425,SAN JOAQUIN,80135,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,3.7,11.2,5,11.0,2.0,11.7,4,201904,142,160,2,2.5
3426,SAN JOAQUIN,80135,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.7,12.2,5,8.4,2.4,12.4,5,201905,132,291,2,4.0
3427,SAN JOAQUIN,80135,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,20.6,15.8,1,10.1,2.8,12.3,7,201707,147,496,2,7.3
3428,SAN JOAQUIN,80135,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,9.9,13.0,1,10.1,2.3,12.2,12,201612,157,342,2,2.6
3429,SAN JOAQUIN,80135,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,3.7,12.5,2,9.0,2.4,11.9,1,201801,172,220,2,5.4
3430,SAN JOAQUIN,80135,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.3,12.1,4,9.0,4.6,13.1,1,202001,138,72,2,4.5
3431,SAN JOAQUIN,80135,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.0,12.3,5,8.9,2.2,12.9,1,202101,156,111,2,3.2
